จังหวัด,ประเภทสถานศึกษา,ชื่อสถานศึกษา,ระดับชั้น,ประเภทนักเรียน,ประเภทวิชา,สาขาวิชา,สาขางาน,จำนวน,หน่วย
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวช.2,ปกติ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,13,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวช.3,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,14,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวช.3,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,คอมพิวเตอร์ธุรกิจ,15,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวช.3,ปกติ,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,ไฟฟ้ากำลัง,37,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวช.3,ปกติ,อุตสาหกรรม,ช่างยนต์,ยานยนต์,17,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การจัดการธุรกิจค้าปลีก,การจัดการธุรกิจค้าปลีก,3,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,14,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.1,ปกติ,อุตสาหกรรม,เทคนิคเครื่องกล,เทคนิคเครื่องกล,26,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.2,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การจัดการธุรกิจค้าปลีก,การจัดการธุรกิจค้าปลีก,10,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.2,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,6,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.2,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,เทคโนโลยีธุรกิจดิจิทัล,ธุรกิจดิจิทัล,2,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีบริหารธุรกิจรักไทย สิรินธร,ปวส.2,ปกติ,อุตสาหกรรม,ไฟฟ้า,ไฟฟ้า,13,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีพณิชยการนาจะหลวย,ปวช.1,ปกติ,อุตสาหกรรม,ช่างยนต์,ช่างยนต์,45,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีพณิชยการนาจะหลวย,ปวช.1,ปกติ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,34,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีพณิชยการนาจะหลวย,ปวช.2,ปกติ,อุตสาหกรรม,ช่างไฟฟ้า,ช่างไฟฟ้า,32,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีพณิชยการนาจะหลวย,ปวช.2,ปกติ,อุตสาหกรรม,ช่างยนต์,ช่างยนต์,26,คน
อุบลราชธานี,เอกชน,วิทยาลัยเทคโนโลยีพณิชยการนาจะหลวย,ปวช.2,ปกติ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,28,คน
